link,address,geo_location,services,open_hours,prices
https://holtankoljak.net/magan_kut_dudar_aranyjanosutca43hrsz01337,"Dudar, Arany János utca 43. hrsz: 0133/7","47.30442047,17.92666626","['Wifi', ' kenőolaj', ' büfé', ' kávé', ' keréknyomás mérő', ' bankkártya elfogadás', ' WC', '']","['Hétfő:05:00 - 21:00', '\t\t\tKedd:05:00 - 21:00', '\t\t\tSzerda:05:00 - 21:00', '\t\t\tCsütörtök:05:00 - 21:00', '\t\t\tPéntek:05:00 - 21:00', '\t\t\tSzombat:07:00 - 15:00', '\t\t\tVasárnap:07:00 - 15:00']","{'95-ös Benzin E10': 'Nem ismert', 'Prémium Benzin E10': 'Nem ismert', 'Gázolaj': 'Nem ismert', 'Prémium Gázolaj': 'Nem ismert', 'Adblue': 'Nem ismert'}"
https://holtankoljak.net/mol_vecses_m0iibal-alacskaipiheno,"Vecsés, M0 II. (bal) - Alacskai pihenő","47.38407516,19.28130150","['Étterem', ' Wifi', ' HU-GO feltöltés', ' nagynyomású kútoszlop', ' kenőolaj', ' UTA-kártya', ' AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' WC', ' kamion parkoló', ' keréknyomás mérő', ' autópálya-matrica nemzetközi', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' autópálya-matrica', ' shop', ' Gyógyszer', ' Zuhanyzó', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/oil_szigetszentmiklos_gyariut45,"Szigetszentmiklós, Gyári út 45.","47.33507156,19.00399017","['porszívó', ' PB-gáz', ' kézi autómosó', ' keréknyomás mérő', ' kávé', ' bankkártya elfogadás', ' autópálya-matrica', ' shop', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'95-ös Benzin E10': 'Nem ismert', 'Gázolaj': 'Nem ismert', 'Adblue': '549.0,- Ft', 'Prémium Gázolaj': 'Nem ismert', '100-As Benzin E5': 'Nem ismert'}"
https://holtankoljak.net/shell_budapest_xxi_csepelrakocziferencut182,"Budapest XXI, Csepel, Rákóczi Ferenc út 182.","47.41842270,19.06344604","['kávé', ' bankkártya elfogadás', ' AdBlue kannás', ' büfé', ' nagynyomású kútoszlop', ' autópálya-matrica', ' mobiltelefon egyenlegfeltöltés', ' hűségkártya', ' keréknyomás mérő', ' WC', ' shop', ' Wifi', ' Étterem', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Gázolaj': '724.9,- Ft', 'Prémium Benzin E10': '701.9,- Ft', '100-As Benzin E5': '714.9,- Ft', 'Prémium Gázolaj': '778.9,- Ft', '95-ös Benzin E10': '663.7,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/nanas_transport_kft_hajdunanas_polgariu100,"Hajdúnánás, Polgári u. 100.","47.85659790,21.40433693","['shop', ' porszívó', ' nagynyomású kútoszlop', ' kávé', ' kenőolaj', ' kamion parkoló', ' Fizetős parkolás', ' bankkártya elfogadás', ' Wifi', ' PB-gáz', ' WC', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:07:00 - 18:00']","{'Gázolaj': '667.0,- Ft', 'Adblue': '600.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/omv_roszke_011260hrsz172kmm5nyugat,"Röszke, 0112/60 hrsz. 172 km M5 Nyugat","46.18964005,19.99435425","['Étterem', ' kenőolaj', ' kávé', ' bankkártya elfogadás', ' WC', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' autópálya-matrica', ' shop', ' büfé', ' DKV-kártya', ' keréknyomás mérő', ' Mozgáskorlátozott mosdó', ' pontgyűjtő kártya', ' UTA-kártya', ' Wifi', ' nagynyomású kútoszlop', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '653.8,- Ft', 'Gázolaj': '704.9,- Ft', 'Prémium Benzin E10': '684.9,- Ft', '100-As Benzin E5': '698.9,- Ft', 'Prémium Gázolaj': '768.9,- Ft', 'Lpg': '435.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_vasarosnameny_nyiregyhaziut1,"Vásárosnamény, Nyíregyházi út 1.","48.11654663,22.31401253","['HU-GO feltöltés', ' nagynyomású kútoszlop', ' kenőolaj', ' UTA-kártya', ' AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' keréknyomás mérő', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' kézi autómosó', ' autópálya-matrica', ' shop', ' Lottózó', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Lpg': '390.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_bocsa_iiikorzet1,"Bócsa, III. körzet 1.","46.61845016,19.48352051","['shop', ' autópálya-matrica', ' mobiltelefon egyenlegfeltöltés', ' AdBlue kannás', ' hűségkártya', ' keréknyomás mérő', ' kamion parkoló', ' pékség', ' bankkártya elfogadás', ' kávé', ' kenőolaj', ' Wifi', '']","['Hétfő:05:00 - 20:00', '\t\t\tKedd:05:00 - 20:00', '\t\t\tSzerda:05:00 - 20:00', '\t\t\tCsütörtök:05:00 - 20:00', '\t\t\tPéntek:05:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:07:00 - 20:00']","{'Lpg': '372.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/omv_budapest_xvii_pestiut18,"Budapest XVII, Pesti út 18.","47.48408890,19.23542023","['nagynyomású kútoszlop', ' kézi autómosó', ' HU-GO feltöltés', ' gépi autómosó', ' bankkártya elfogadás', ' autópálya-matrica', ' ABC', ' porszívó', ' shop', ' UTA-kártya', ' Étterem', ' büfé', ' DKV-kártya', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' pontgyűjtő kártya', ' WC', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Prémium Gázolaj': '758.9,- Ft', '95-ös Benzin E10': '648.8,- Ft', 'Gázolaj': '699.9,- Ft', '100-As Benzin E5': '688.9,- Ft', 'Prémium Benzin E10': '664.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/shell_budapest_xi_tetenyiut2,"Budapest XI, Tétényi út 2.","47.47239304,19.03424263","['AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' WC', ' keréknyomás mérő', ' autópálya-matrica nemzetközi', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' porszívó', ' autópálya-matrica', ' shop', ' Wifi', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'Gázolaj': '724.9,- Ft', 'Prémium Gázolaj': '778.9,- Ft', '100-As Benzin E5': '714.9,- Ft', 'Prémium Benzin E10': '701.9,- Ft', '95-ös Benzin E10': '663.7,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/kut_97_budapest_xvi_margitu114,"Budapest XVI, Margit u. 114.","47.51798630,19.19038963","['WC', ' shop', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' bankkártya elfogadás', ' autópálya-matrica', ' AdBlue kannás', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Gázolaj': 'Nem ismert', '95-ös Benzin E10': '621.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_debrecen_boszormenyiut,"Debrecen, Böszörményi út","47.56124496,21.60800934","['Wifi', ' DKV-kártya', ' nagynyomású kútoszlop', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' WC', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' shop', ' Gyógyszer', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '665.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/shell_mosonmagyarovar_szentistvankiralyut170,"Mosonmagyaróvár, Szent István király út 170.","47.85194778,17.28137970","['AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' WC', ' keréknyomás mérő', ' autópálya-matrica nemzetközi', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' autópálya-matrica', ' gépi autómosó', ' shop', ' Wifi', '']","['Hétfő:06:00 - 18:00', '\t\t\tKedd:06:00 - 18:00', '\t\t\tSzerda:06:00 - 18:00', '\t\t\tCsütörtök:06:00 - 18:00', '\t\t\tPéntek:06:00 - 18:00', '\t\t\tSzombat:06:00 - 18:00', '\t\t\tVasárnap:06:00 - 18:00']","{'Gázolaj': '724.9,- Ft', '95-ös Benzin E10': '663.7,- Ft', 'Prémium Benzin E10': '701.9,- Ft', '100-As Benzin E5': '714.9,- Ft', 'Prémium Gázolaj': '778.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_retsag_2szfklut,"Rétság, 2.sz. fkl. út  ","47.93202209,19.13823700","['DKV-kártya', ' HU-GO feltöltés', ' nagynyomású kútoszlop', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' hűségkártya', ' PB-gáz', ' kézi autómosó', ' autópálya-matrica', ' shop', ' Wifi', ' Gyógyszer', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Lpg': '380.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/magan_szazhalombatta_iparipark6-osfout0674hrsz-adalekoltimportuzemanyagertekesites,"Százhalombatta, Ipari Park 6-os főút 067/4 hrsz. - adalékolt import üzemanyag értékesítés","47.31693268,18.89074326","['kávé', ' bankkártya elfogadás', ' WC', ' mobiltelefon egyenlegfeltöltés', ' autópálya-matrica', ' shop', ' kenőolaj', '']","['Hétfő:05:30 - 19:30', '\t\t\tKedd:05:30 - 19:30', '\t\t\tSzerda:05:30 - 19:30', '\t\t\tCsütörtök:05:30 - 19:30', '\t\t\tPéntek:05:30 - 19:30', '\t\t\tSzombat:05:30 - 19:30', '\t\t\tVasárnap:05:30 - 19:30']","{'95-ös Benzin E10': 'Nem ismert', 'Gázolaj': 'Nem ismert', 'Prémium Gázolaj': 'Nem ismert', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_bekescsaba_bartokbelaut,"Békéscsaba, Bartók Béla út","46.67063904,21.08794403","['Pick Pack Pont', ' Wifi', ' nagynyomású kútoszlop', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' autópálya-matrica', ' shop', ' Lottózó', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'95-ös Benzin E10': '665.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/lukoil_oroshaza_aranyju19,"Orosháza, Arany J. u. 19.","46.56702042,20.67793655","['HU-GO feltöltés', ' kávé', ' bankkártya elfogadás', ' kamion parkoló', ' keréknyomás mérő', ' hűségkártya', ' shop', ' DKV-kártya', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'95-ös Benzin E10': '641.0,- Ft', 'Gázolaj': '699.0,- Ft', '100-As Benzin E5': '671.0,- Ft', 'Lpg': '400.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_galgaguta_kossuthu27,"Galgaguta, Kossuth u. 27.  ","47.84452820,19.38792229","['shop', ' autópálya-matrica', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' hűségkártya', ' bankkártya elfogadás', ' nagynyomású kútoszlop', ' UTA-kártya', '']","['Hétfő:07:00 - 19:00', '\t\t\tKedd:07:00 - 19:00', '\t\t\tSzerda:07:00 - 19:00', '\t\t\tCsütörtök:07:00 - 19:00', '\t\t\tPéntek:07:00 - 19:00', '\t\t\tSzombat:07:00 - 19:00', '\t\t\tVasárnap:07:00 - 19:00']","{'100-As Benzin E5': '702.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/magan_kut_kalocsa_gombolyagiu1a,"Kalocsa, Gombolyagi u. 1/a","46.54135132,18.99634361","['bankkártya elfogadás', ' kávé', '']","['Hétfő:06:00 - 18:00', '\t\t\tKedd:06:00 - 18:00', '\t\t\tSzerda:06:00 - 18:00', '\t\t\tCsütörtök:06:00 - 18:00', '\t\t\tPéntek:06:00 - 18:00', '\t\t\tSzombat:06:00 - 12:00', '\t\t\tVasárnap:06:00 - 12:00']","{'Gázolaj': '672.0,- Ft', 'Adblue': '650.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/omv_sopron_csengeryu93,"Sopron, Csengery u. 93.","47.67645264,16.59678650","['ABC', ' UTA-kártya', ' bankkártya elfogadás', ' autópálya-matrica nemzetközi', ' porszívó', ' autópálya-matrica', ' gépi autómosó', ' shop', ' nagynyomású kútoszlop', ' büfé', ' kávé', ' WC', ' hűségkártya', ' DKV-kártya', ' kenőolaj', ' keréknyomás mérő', ' pontgyűjtő kártya', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '648.8,- Ft', 'Gázolaj': '699.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', '100-As Benzin E5': '688.9,- Ft', 'Prémium Benzin E10': '664.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/lukoil_nyirmihalydi_kulterulet0158hrsz,"Nyírmihálydi, Külterület 015/8 hrsz","47.74716187,21.98836517","['keréknyomás mérő', ' kamion parkoló', ' kávé', ' bankkártya elfogadás', ' shop', ' hűségkártya', ' DKV-kártya', ' UTA-kártya', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'Gázolaj': '699.0,- Ft', '95-ös Benzin E10': '641.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_eger_kovagoter,"Eger, Kővágó tér","47.91450119,20.36945152","['Lottózó', ' Pick Pack Pont', ' Wifi', ' nagynyomású kútoszlop', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' WC', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' kézi autómosó', ' autópálya-matrica', ' shop', ' Gyógyszer', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/magan_miskolc_sajoszigetiut2,"Miskolc, Sajószigeti út 2.","48.11304092,20.81319809","['AdBlue kannás', ' autókozmetika', ' bankkártya elfogadás', ' gépi autómosó', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' nagynyomású kútoszlop', ' PB-gáz', ' shop', ' WC', ' Fizetős parkolás', '']","['Hétfő:06:00 - 18:30', '\t\t\tKedd:06:00 - 18:30', '\t\t\tSzerda:06:00 - 18:30', '\t\t\tCsütörtök:06:00 - 18:30', '\t\t\tPéntek:06:00 - 18:30', '\t\t\tSzombat:06:00 - 15:00', '\t\t\tVasárnap:Zárva']","{'95-ös Benzin E10': '620.0,- Ft', '98-As Benzin E5': '660.0,- Ft', 'Gázolaj': '689.0,- Ft'}"
https://holtankoljak.net/omv_pecs_siklosiut45,"Pécs, Siklósi út 45.","46.04465103,18.23227501","['kézi autómosó', ' HU-GO feltöltés', ' bankkártya elfogadás', ' autópálya-matrica', ' ABC', ' nagynyomású kútoszlop', ' PB-gáz', ' porszívó', ' shop', ' UTA-kártya', ' büfé', ' DKV-kártya', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' pontgyűjtő kártya', ' WC', ' Wifi', '']","['Hétfő:05:00 - 22:00', '\t\t\tKedd:05:00 - 22:00', '\t\t\tSzerda:05:00 - 22:00', '\t\t\tCsütörtök:05:00 - 22:00', '\t\t\tPéntek:05:00 - 22:00', '\t\t\tSzombat:05:00 - 22:00', '\t\t\tVasárnap:05:00 - 22:00']","{'Gázolaj': '699.9,- Ft', 'Lpg': 'Nem ismert', 'Prémium Gázolaj': '758.9,- Ft', '95-ös Benzin E10': '648.8,- Ft', '100-As Benzin E5': '688.9,- Ft', 'Prémium Benzin E10': '664.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_kunszentmiklos_szabadsagu30,"Kunszentmiklós, Szabadság u. 30.  ","47.02190399,19.10813904","['shop', ' autópálya-matrica', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' hűségkártya', ' bankkártya elfogadás', ' kávé', ' nagynyomású kútoszlop', ' UTA-kártya', ' Wifi', ' Pick Pack Pont', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:07:00 - 13:00']","{'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_nagyvazsony_templomkert,"Nagyvázsony, Templom kert  ","46.98895264,17.70415878","['nagynyomású kútoszlop', ' PB-gáz', ' UTA-kártya', ' shop', ' hűségkártya', ' kávé', ' mobiltelefon egyenlegfeltöltés', ' autópálya-matrica', ' bankkártya elfogadás', ' WC', ' Gyógyszer', ' Pick Pack Pont', '']","['Hétfő:06:00 - 21:00', '\t\t\tKedd:06:00 - 21:00', '\t\t\tSzerda:06:00 - 21:00', '\t\t\tCsütörtök:06:00 - 21:00', '\t\t\tPéntek:06:00 - 21:00', '\t\t\tSzombat:06:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj': '726.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_segesd_dozsagyorgyter,"Segesd, Dózsa György tér  ","46.34196091,17.34823990","['bankkártya elfogadás', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' shop', ' UTA-kártya', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Lpg': '380.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
