host_is_superhost,host_total_listings_count,host_identity_verified,room_type,accommodates,bedrooms,beds,price,availability_30,availability_365,number_of_reviews,number_of_reviews_l30d,review_scores_cleanliness,review_scores_value,instant_bookable,reviews_per_month,description_host,description_neighbourhood,neighbourhood_cleansed_grouped,host_since_years,first_review_years,last_review_years,bathrooms_are_shared,bathrooms_count,amenity_washer,amenity_hangers,amenity_long_term_stays_allowed,amenity_shampoo,amenity_dishes_and_silverware,amenity_elevator,amenity_tv,amenity_hot_water,amenity_workspace,amenity_stove,amenity_bed_linens,amenity_refrigerator,amenity_hair_dryer,amenity_iron,amenity_coffee_maker,amenity_cooking_basics,name_cleaned_length,description_cleaned_length,name_touristy
1,5.0,1,entire_place,2,1.0,1.0,49.0,1,316,415,0,4.82,4.68,1,4.13,0,0,Landstra§e,9.37808219178082,8.4,1.663013698630137,0,1.0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,3,62,1
1,16.0,1,entire_place,5,1.0,2.0,70.0,18,131,109,0,4.92,4.72,1,1.09,0,0,Other,9.284931506849317,8.353424657534246,4.936986301369863,0,1.5,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,5,110,0
1,12.0,1,entire_place,4,1.0,4.0,49.0,0,68,179,0,4.84,4.73,0,1.65,1,1,Leopoldstadt,9.276712328767124,9.04109589041096,1.917808219178082,0,1.0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,5,153,0
0,1.0,1,entire_place,4,2.0,0.0,87.0,30,75,127,0,4.81,4.68,0,1.15,0,1,Margareten,9.263013698630138,9.205479452054794,2.032876712328767,0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,170,1
1,1.0,1,entire_place,6,3.0,3.0,109.0,0,0,198,0,4.74,4.77,1,2.5,0,1,Leopoldstadt,9.63013698630137,6.66027397260274,0.989041095890411,0,1.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6,172,0
0,1.0,1,entire_place,5,2.0,2.0,150.0,0,250,114,0,4.73,4.76,0,1.46,1,0,Innere Stadt,10.468493150684932,6.567123287671233,3.8794520547945206,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,168,1
1,1.0,1,private_room,2,1.0,1.0,60.0,30,365,178,0,4.97,4.78,0,1.93,0,0,Landstra§e,9.205479452054794,7.70958904109589,1.8383561643835615,0,1.0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,4,150,0
0,2.0,0,private_room,2,1.0,1.0,42.0,26,361,117,0,3.96,4.28,1,1.24,0,0,Other,9.18082191780822,7.904109589041096,1.7506849315068491,0,1.0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,5,174,1
0,5.0,1,entire_place,4,1.0,2.0,35.0,7,320,147,0,4.57,4.64,1,1.36,0,0,Other,9.76986301369863,9.002739726027396,1.643835616438356,0,1.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,4,151,0
0,1.0,0,entire_place,2,1.0,1.0,52.0,0,0,22,0,5.0,4.77,0,0.35,0,1,Rudolfsheim-Fnfhaus,9.172602739726027,5.358904109589041,4.084931506849316,0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,6,158,1
0,3.0,0,entire_place,2,1.0,2.0,72.0,23,358,5,0,4.8,4.8,0,0.22,0,1,Other,9.167123287671233,2.010958904109589,2.3835616438356166,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,120,0
0,3.0,0,entire_place,2,1.0,2.0,82.0,23,358,1,0,5.0,5.0,0,0.02,0,0,Other,9.167123287671233,4.33972602739726,4.33972602739726,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,107,0
0,21.0,1,entire_place,6,2.0,4.0,75.0,1,130,49,0,4.54,4.48,0,0.57,0,1,Mariahilf,9.167123287671233,7.191780821917808,4.071232876712329,0,1.0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,3,151,0
0,21.0,1,entire_place,4,1.0,1.0,60.0,28,363,44,1,4.23,4.57,0,0.92,0,0,Leopoldstadt,9.167123287671233,4.082191780821918,1.747945205479452,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,138,0
0,21.0,1,entire_place,3,1.0,1.0,60.0,0,281,33,0,4.61,4.63,0,0.65,0,0,Leopoldstadt,9.167123287671233,4.3342465753424655,1.7123287671232876,0,1.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,122,0
0,21.0,1,entire_place,3,1.0,0.0,58.0,0,285,11,0,4.36,4.27,0,0.16,0,0,Leopoldstadt,9.167123287671233,5.652054794520548,4.487671232876712,0,1.0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,4,97,0
0,1.0,1,entire_place,6,2.0,4.0,125.0,12,338,44,1,4.88,4.93,0,0.46,0,1,Neubau,9.391780821917807,8.013698630136986,2.03013698630137,0,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,5,155,0
1,3.0,1,private_room,3,1.0,3.0,59.0,19,329,265,1,4.84,4.77,1,2.45,0,1,Leopoldstadt,9.512328767123288,9.04931506849315,2.2575342465753425,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,156,0
1,1.0,1,entire_place,2,1.0,1.0,190.0,0,128,23,0,4.91,4.78,0,0.75,0,0,Neubau,9.145205479452056,2.66027397260274,3.2246575342465755,0,1.5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,7,157,0
0,8.0,1,entire_place,5,1.0,1.0,81.0,7,247,288,0,4.62,4.54,0,2.66,0,0,Ottakring,10.35068493150685,9.027397260273972,1.556164383561644,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,152,0
0,3.0,1,entire_place,5,2.0,5.0,109.0,0,189,1,0,3.0,5.0,1,0.01,1,0,Landstra§e,9.123287671232877,5.906849315068493,5.906849315068493,0,1.5,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,4,156,0
0,0.0,1,entire_place,2,1.0,1.0,67.0,29,84,73,0,4.7,4.67,1,0.73,0,0,Other,9.764383561643836,8.323287671232876,4.895890410958904,0,1.0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,4,164,1
0,2.0,0,entire_place,4,1.0,4.0,42.0,28,178,2,0,5.0,5.0,0,0.03,1,0,Margareten,9.12054794520548,5.668493150684932,3.96986301369863,0,1.5,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,7,154,0
0,1.0,1,entire_place,2,1.0,3.0,86.0,0,285,252,0,4.84,4.81,1,2.43,0,0,Neubau,9.032876712328768,8.66027397260274,1.5424657534246575,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,147,0
1,1.0,1,entire_place,2,1.0,1.0,53.0,0,209,97,1,4.93,4.8,1,0.93,0,0,Neubau,9.10958904109589,8.706849315068494,1.8986301369863012,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,10,45,0
0,1.0,1,entire_place,6,2.0,4.0,100.0,9,87,44,0,5.0,4.8,1,0.7,0,1,Leopoldstadt,9.10958904109589,5.32054794520548,0.9671232876712328,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,133,0
0,7.0,1,entire_place,2,1.0,1.0,33.0,5,331,262,0,4.88,4.72,1,2.58,0,0,Other,9.104109589041096,8.495890410958904,1.073972602739726,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,5,139,0
0,2.0,1,entire_place,6,2.0,4.0,125.0,27,362,2,0,4.5,4.5,0,0.02,0,1,Mariahilf,9.104109589041096,7.252054794520548,1.6602739726027398,0,1.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4,74,0
1,2.0,1,entire_place,4,1.0,1.0,75.0,0,220,119,0,4.92,4.76,1,1.2,0,1,Landstra§e,9.13972602739726,8.326027397260274,0.421917808219178,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,163,0
0,4.0,1,entire_place,5,2.0,4.0,80.0,0,0,26,0,4.92,4.81,0,0.67,0,0,Other,9.084931506849315,3.336986301369863,1.6684931506849314,0,1.0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,4,149,0
0,7.0,0,entire_place,2,1.0,0.0,85.0,28,363,2,0,5.0,4.5,0,0.1,0,1,Other,9.084931506849315,1.7287671232876711,1.9205479452054797,0,1.0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6,108,1
0,2.0,1,private_room,1,1.0,1.0,18.0,27,83,7,0,4.86,4.86,0,0.14,0,0,Other,10.013698630136986,4.260273972602739,3.6986301369863015,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,8,165,0
0,7.0,0,entire_place,2,1.0,2.0,85.0,28,363,3,0,5.0,4.67,0,0.14,0,1,Other,9.084931506849315,1.9013698630136984,1.7232876712328766,0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,63,1
0,7.0,0,entire_place,2,1.0,0.0,80.0,28,363,8,0,5.0,5.0,0,0.26,0,1,Other,9.084931506849315,2.66027397260274,1.652054794520548,0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,6,56,0
0,7.0,0,entire_place,3,2.0,2.0,100.0,28,363,1,0,5.0,4.0,0,0.04,0,1,Other,9.084931506849315,2.246575342465753,2.246575342465753,0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6,60,1
0,1.0,1,entire_place,5,3.0,3.0,148.0,0,0,166,0,4.75,4.7,0,1.58,0,0,Other,4.567123287671233,8.761643835616438,1.8246575342465756,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,166,1
0,1.0,0,entire_place,2,1.0,1.0,59.0,0,129,106,0,4.87,4.85,0,1.05,0,0,Alsergrund,8.975342465753425,8.424657534246576,1.0410958904109588,0,1.0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6,138,0
1,5.0,1,entire_place,3,1.0,1.0,110.0,30,270,23,0,4.96,4.65,0,0.41,0,0,Other,9.783561643835617,4.701369863013698,1.893150684931507,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,155,0
1,3.0,1,entire_place,4,2.0,2.0,54.0,5,271,350,2,4.89,4.69,1,3.35,0,1,Other,8.945205479452055,8.723287671232876,1.5123287671232877,0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,7,155,0
1,3.0,1,private_room,3,1.0,2.0,70.0,22,337,238,2,4.89,4.73,1,2.36,0,1,Leopoldstadt,9.512328767123288,8.416438356164383,1.9424657534246572,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,156,0
0,1.0,0,entire_place,6,2.0,0.0,42.0,12,145,55,0,4.7,4.57,0,0.57,0,1,Margareten,8.936986301369863,8.112328767123287,4.208219178082191,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,109,1
0,2.0,1,entire_place,6,2.0,4.0,98.0,2,296,337,0,4.83,4.81,0,3.75,0,0,Other,8.027397260273972,7.536986301369863,1.498630136986301,0,2.5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6,156,0
0,6.0,1,entire_place,4,1.0,2.0,54.0,21,331,155,0,4.66,4.53,1,1.71,0,1,Neubau,9.315068493150685,7.613698630136986,2.156164383561644,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,154,0
0,0.0,0,entire_place,5,1.0,2.0,53.0,0,0,9,0,4.25,4.88,0,0.2,0,0,Leopoldstadt,8.901369863013699,3.915068493150685,1.7424657534246577,0,1.0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,6,153,0
0,5.0,0,entire_place,2,1.0,1.0,69.0,19,133,18,0,4.67,4.27,0,0.21,0,0,Ottakring,10.046575342465754,7.16986301369863,2.6575342465753424,0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,73,1
0,5.0,0,entire_place,2,1.0,1.0,69.0,0,0,3,0,4.33,4.67,0,0.03,0,0,Ottakring,10.046575342465754,8.32876712328767,6.112328767123287,0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,6,73,1
1,0.0,1,entire_place,4,2.0,3.0,100.0,7,293,394,1,4.96,4.88,0,3.84,0,1,Innere Stadt,8.895890410958904,8.575342465753424,0.1671232876712328,0,1.0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,3,145,0
0,1.0,1,entire_place,4,2.0,2.0,79.0,0,0,24,0,4.73,4.36,0,0.23,0,1,Other,8.860273972602739,8.561643835616438,5.997260273972603,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,165,0
0,2.0,1,entire_place,6,2.0,2.0,160.0,0,0,69,0,4.74,4.69,0,0.8,0,0,Landstra§e,9.005479452054795,7.265753424657534,4.260273972602739,0,2.0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,5,161,0
1,38.0,1,entire_place,5,1.0,1.0,100.0,6,53,298,0,4.83,4.76,1,2.88,0,0,Innere Stadt,9.676712328767124,8.646575342465754,2.202739726027397,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,154,0
1,16.0,1,entire_place,7,3.0,3.0,99.0,1,117,194,0,4.91,4.74,1,1.85,0,0,Other,9.284931506849317,8.764383561643836,1.5726027397260274,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,118,0
0,2.0,1,entire_place,4,2.0,3.0,80.0,29,364,110,0,4.73,4.74,0,1.12,0,1,Other,8.821917808219178,8.197260273972603,1.6876712328767125,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,159,0
0,1.0,1,entire_place,2,1.0,1.0,35.0,0,0,5,0,5.0,5.0,0,0.07,0,1,Rudolfsheim-Fnfhaus,8.819178082191781,5.715068493150685,5.471232876712329,0,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,153,0
0,1.0,1,private_room,2,1.0,1.0,48.0,29,364,57,0,4.91,4.74,0,0.56,0,1,Other,8.816438356164383,8.438356164383562,1.904109589041096,0,1.0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,6,154,0
0,1.0,1,private_room,2,1.0,1.0,76.0,23,83,1,0,4.0,4.0,0,0.02,0,1,Innere Stadt,9.947945205479453,5.317808219178082,5.317808219178082,0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,145,0
0,1.0,0,entire_place,6,3.0,4.0,74.0,11,341,40,0,4.88,4.85,0,0.4,0,1,Mariahilf,8.808219178082192,8.421917808219177,2.1397260273972605,0,2.0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,6,128,0
0,2.0,0,entire_place,2,1.0,1.0,40.0,5,272,358,1,4.35,4.63,0,3.5,0,1,Neubau,8.797260273972602,8.558904109589042,1.747945205479452,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,155,0
1,2.0,1,entire_place,5,1.0,3.0,67.0,13,327,33,0,4.91,4.47,1,0.38,0,0,Other,10.10958904109589,7.361643835616438,1.6712328767123288,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4,133,0
0,28.0,1,entire_place,5,1.0,3.0,50.0,18,348,72,0,4.81,4.61,1,1.98,0,0,Leopoldstadt,9.994520547945204,3.128767123287671,1.5534246575342463,0,1.0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,7,134,1
1,1.0,1,entire_place,2,1.0,1.0,85.0,15,146,41,0,4.97,4.61,0,0.8,0,0,Mariahilf,8.778082191780822,4.342465753424658,1.663013698630137,0,1.0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,4,157,1
1,1.0,0,entire_place,4,1.0,1.0,75.0,0,280,37,0,4.44,4.51,0,0.36,0,1,Alsergrund,8.783561643835617,8.66027397260274,5.676712328767123,0,1.0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,5,162,0
0,11.0,1,entire_place,4,1.0,1.0,160.0,0,250,64,0,4.84,4.7,0,0.91,0,0,Innere Stadt,8.810958904109588,5.950684931506849,2.175342465753425,0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,163,0
0,6.0,1,entire_place,4,1.0,1.0,80.0,2,55,494,0,4.81,4.79,1,4.83,0,0,Neubau,8.964383561643835,8.550684931506849,1.473972602739726,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3,152,0
0,1.0,0,entire_place,2,1.0,1.0,55.0,0,0,12,0,4.89,4.78,0,0.2,0,1,Neubau,8.745205479452055,5.084931506849316,4.6219178082191785,0,1.0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,168,0
0,1.0,0,entire_place,4,2.0,0.0,75.0,13,318,5,0,5.0,4.4,1,0.06,0,1,Other,8.745205479452055,7.326027397260274,1.652054794520548,0,1.5,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,6,137,0
1,4.0,1,entire_place,2,1.0,1.0,42.0,10,332,9,0,4.89,4.78,0,0.09,0,0,Neubau,8.728767123287671,8.142465753424657,1.5863013698630135,0,1.0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,8,162,0
1,4.0,1,entire_place,2,1.0,1.0,50.0,14,259,19,0,4.94,4.67,0,0.25,0,0,Neubau,8.728767123287671,6.326027397260274,2.904109589041096,0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,8,166,0
1,4.0,1,entire_place,2,1.0,1.0,60.0,0,318,18,1,4.71,4.53,1,0.21,0,0,Neubau,8.728767123287671,7.249315068493151,1.695890410958904,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,7,166,0
1,4.0,1,entire_place,3,1.0,1.0,115.0,3,79,20,0,4.9,4.75,1,0.24,0,0,Neubau,8.728767123287671,6.920547945205479,0.4383561643835616,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,7,155,0
0,1.0,0,entire_place,4,1.0,2.0,95.0,0,131,47,0,4.83,4.78,1,0.45,0,1,Margareten,8.72054794520548,8.64931506849315,5.052054794520548,0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,154,0
0,1.0,1,entire_place,2,1.0,2.0,95.0,0,8,12,0,5.0,4.75,0,0.23,0,1,Innere Stadt,8.715068493150685,4.353424657534247,4.312328767123288,0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,156,0
1,1.0,0,entire_place,3,1.0,3.0,60.0,0,176,72,0,4.86,4.86,0,0.96,0,0,Other,8.70958904109589,6.331506849315068,2.882191780821918,0,1.5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,138,0
0,47.0,1,entire_place,8,3.0,4.0,195.0,1,102,94,0,4.78,4.72,0,1.16,0,0,Innere Stadt,8.73972602739726,6.789041095890411,0.6547945205479452,0,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,92,0
0,11.0,1,entire_place,4,1.0,1.0,130.0,0,249,48,0,4.87,4.74,0,0.86,0,0,Innere Stadt,8.810958904109588,4.747945205479452,2.3013698630136985,0,1.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,4,145,0
0,7.0,1,entire_place,4,1.0,2.0,33.0,0,256,244,0,4.9,4.75,1,2.42,0,0,Other,9.104109589041096,8.416438356164383,1.7397260273972603,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,7,150,1
1,1.0,0,entire_place,2,1.0,2.0,50.0,27,362,74,0,4.89,4.81,0,0.74,0,1,Other,8.693150684931506,8.389041095890411,2.0904109589041098,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,164,1
0,9.0,1,entire_place,6,2.0,2.0,170.0,26,361,69,0,4.72,4.64,0,0.8,0,0,Innere Stadt,10.756164383561645,7.216438356164383,1.6684931506849314,0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,4,147,0
0,3.0,1,entire_place,3,1.0,3.0,90.0,15,350,11,0,5.0,4.6,0,0.14,0,1,Margareten,8.665753424657535,6.734246575342466,2.0657534246575344,0,1.0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,5,160,0
0,0.0,0,private_room,1,1.0,1.0,32.0,27,362,6,0,5.0,4.83,0,0.13,0,0,Other,8.66027397260274,4.054794520547945,0.958904109589041,1,1.0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,6,157,0
1,9.0,1,entire_place,6,3.0,4.0,150.0,0,0,6,0,4.33,4.33,0,0.13,0,0,Alsergrund,8.64931506849315,3.953424657534247,3.421917808219178,0,2.0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,5,151,1
0,0.0,1,entire_place,2,1.0,1.0,200.0,30,365,181,0,4.09,4.63,0,1.9,0,1,Landstra§e,8.632876712328768,7.983561643835617,2.249315068493151,0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,123,0
1,1.0,0,private_room,1,1.0,0.0,38.0,0,159,40,0,4.47,4.76,0,0.39,0,1,Neubau,8.608219178082193,8.476712328767123,3.016438356164384,1,1.0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,4,157,1
0,5.0,1,entire_place,2,1.0,1.0,84.0,0,280,2,0,5.0,5.0,1,0.02,0,1,Leopoldstadt,9.126027397260271,8.29041095890411,2.3835616438356166,0,1.0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,5,146,1
0,5.0,1,entire_place,4,1.0,1.0,65.0,11,346,5,0,5.0,4.2,0,0.94,0,1,Leopoldstadt,9.126027397260271,0.5780821917808219,1.0054794520547945,0,1.5,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,5,152,1
0,19.0,1,entire_place,4,1.0,1.0,82.0,23,313,19,0,4.47,4.58,0,0.19,0,1,Landstra§e,8.594520547945205,8.347945205479451,3.73972602739726,0,1.0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,4,133,0
0,1.0,1,private_room,2,1.0,1.0,19.0,0,0,1,0,5.0,5.0,0,0.01,0,1,Alsergrund,8.597260273972603,5.961643835616439,5.961643835616439,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,167,0
1,3.0,1,entire_place,5,1.0,2.0,67.0,4,302,126,2,4.97,4.83,1,1.23,0,1,Other,8.578082191780823,8.53972602739726,1.6602739726027398,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,57,0
1,3.0,1,entire_place,4,1.0,1.0,65.0,0,272,140,0,4.87,4.7,0,1.42,0,1,Rudolfsheim-Fnfhaus,8.663013698630136,8.238356164383562,2.180821917808219,0,1.0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,5,154,1
0,11.0,1,private_room,2,1.0,1.0,110.0,0,249,5,0,5.0,4.25,0,0.05,0,0,Innere Stadt,8.810958904109588,8.424657534246576,5.027397260273973,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,4,134,0
1,1.0,1,entire_place,2,1.0,1.0,70.0,0,67,183,0,4.86,4.73,0,1.91,0,1,Landstra§e,8.567123287671233,8.002739726027396,2.3424657534246576,0,1.0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,3,168,0
0,1.0,1,entire_place,3,1.0,1.0,78.0,29,364,63,0,4.57,4.61,0,0.63,0,1,Other,8.564383561643835,8.323287671232876,2.6575342465753424,0,1.0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,4,139,0
0,1.0,1,entire_place,3,2.0,2.0,75.0,0,0,71,0,4.8,4.78,0,0.72,0,1,Other,9.895890410958904,8.265753424657534,4.1506849315068495,0,1.5,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,7,150,1
1,4.0,1,entire_place,3,2.0,3.0,39.0,0,257,554,4,4.84,4.67,1,5.77,0,0,Leopoldstadt,10.126027397260271,8.035616438356165,0.1534246575342465,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,148,0
1,10.0,1,entire_place,6,1.0,3.0,78.0,11,113,50,0,4.76,4.51,0,0.63,0,0,Landstra§e,8.767123287671232,6.635616438356164,2.150684931506849,0,1.5,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,3,149,0
1,8.0,1,entire_place,5,1.0,3.0,74.0,27,362,19,0,4.88,4.0,0,0.2,0,1,Favoriten,8.534246575342467,8.008219178082191,2.0712328767123287,0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,161,1
0,6.0,1,entire_place,4,1.0,1.0,54.0,12,341,90,0,4.61,4.44,1,1.02,0,1,Leopoldstadt,9.315068493150685,7.419178082191781,2.602739726027397,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,143,0
0,1.0,0,entire_place,3,1.0,2.0,36.0,0,92,72,0,4.83,4.83,0,0.72,0,1,Other,8.520547945205479,8.35890410958904,4.1945205479452055,0,1.0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,5,161,0
1,9.0,1,entire_place,7,2.0,5.0,191.0,17,140,49,0,4.96,4.7,1,0.72,0,0,Innere Stadt,9.810958904109588,5.734246575342466,1.6712328767123288,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,153,0
0,2.0,1,entire_place,4,1.0,4.0,50.0,2,190,183,0,4.96,4.88,0,1.85,0,1,Other,8.515068493150684,8.265753424657534,2.493150684931507,0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,6,165,0
1,1.0,1,entire_place,2,1.0,2.0,52.0,0,280,60,0,4.72,4.81,0,0.66,0,1,Other,8.509589041095891,7.652054794520548,1.852054794520548,0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,170,1
0,1.0,1,entire_place,5,2.0,3.0,164.0,2,237,31,0,4.77,4.72,0,0.42,0,0,Landstra§e,9.906849315068492,6.2027397260273975,3.334246575342466,0,1.5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9,166,1
1,3.0,1,entire_place,2,1.0,2.0,76.0,10,153,149,0,4.87,4.81,1,2.19,0,0,Other,9.161643835616438,5.736986301369863,1.8493150684931507,0,1.5,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,5,106,1
0,10.0,1,entire_place,4,1.0,2.0,55.0,28,362,341,0,4.52,4.37,0,3.43,0,0,Mariahilf,9.76986301369863,8.30958904109589,1.4958904109589042,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,171,0
0,1.0,0,entire_place,4,2.0,3.0,51.0,21,324,82,2,4.85,4.68,0,0.82,0,0,Other,8.487671232876712,8.375342465753425,1.7452054794520548,0,1.0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,5,155,1
0,1.0,1,entire_place,3,2.0,2.0,249.0,29,364,54,0,4.88,4.6,0,0.57,0,1,Rudolfsheim-Fnfhaus,9.032876712328768,7.904109589041096,2.208219178082192,0,3.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,159,1
0,1.0,1,entire_place,4,1.0,1.0,82.0,29,360,52,0,4.98,4.8,1,0.83,1,0,Landstra§e,8.394520547945206,5.2904109589041095,2.1835616438356165,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,180,0
0,2.0,1,entire_place,4,1.0,4.0,45.0,0,3,87,0,4.81,4.63,0,1.5,0,1,Other,9.295890410958904,4.920547945205479,1.8794520547945208,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8,155,1
