host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,room_type,accommodates,bedrooms,beds,price,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_cleanliness,review_scores_location,review_scores_value,instant_bookable,description_host,description_neighbourhood,neighbourhood_cleansed_grouped,host_since_years,first_review_years,last_review_years,bathrooms_count,amenity_kitchen,amenity_hot_water,amenity_cooking_basics,amenity_long_term_stays_allowed,amenity_iron,amenity_workspace,amenity_bed_linens,amenity_hangers,amenity_refrigerator,amenity_air_conditioning,amenity_dishes_and_silverware,amenity_shampoo,amenity_tv,amenity_coffee_maker,amenity_washer,amenity_stove,name_cleaned_length,description_cleaned_length,name_touristy
within_few_hours,1.0,0.41,0,1,entire_place,3,1.0,1.0,45.0,25,328,1,1,0,5.0,5.0,5.0,0,0,0,Centro Storico,7.583561643835616,0.9232876712328768,0.9232876712328768,1.0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,6,57,1
within_hour,0.97,1.0,0,1,entire_place,2,1.0,1.0,44.0,10,334,1,1,1,5.0,5.0,5.0,1,0,1,Centro Storico,10.602739726027398,0.1342465753424657,0.1342465753424657,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,7,70,0
within_hour,1.0,0.61,0,1,entire_place,12,4.0,4.0,275.0,0,0,3,3,3,4.0,5.0,4.67,1,1,0,Centro Storico,1.1397260273972605,0.2136986301369863,0.1698630136986301,2.0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,2,48,0
within_hour,0.96,1.0,0,1,entire_place,6,3.0,4.0,207.0,25,348,4,4,0,4.5,5.0,4.0,1,0,1,Centro Storico,6.786301369863014,1.0246575342465754,1.1232876712328768,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,110,0
within_hour,1.0,1.0,0,0,entire_place,4,1.0,2.0,80.0,14,343,1,1,0,4.0,5.0,4.0,1,1,0,Centro Storico,5.238356164383561,0.958904109589041,0.958904109589041,2.0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,8,151,1
within_hour,1.0,1.0,1,1,entire_place,7,3.0,3.0,127.0,0,103,37,37,0,4.89,5.0,4.78,1,1,1,Centro Storico,1.1397260273972605,1.1095890410958904,0.8027397260273973,2.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,3,108,1
within_hour,1.0,0.9,0,1,entire_place,4,3.0,3.0,48.0,3,15,15,15,3,4.4,5.0,4.67,0,0,0,Centro Storico,4.301369863013699,1.1095890410958904,0.1726027397260274,1.0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,7,79,1
missing,,1.0,0,1,private_room,1,1.0,1.0,25.0,0,41,1,1,0,5.0,5.0,5.0,1,1,1,Centro Storico,1.7452054794520548,0.5726027397260274,0.5726027397260274,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7,27,1
within_hour,1.0,0.95,1,1,private_room,2,1.0,0.0,112.0,6,327,12,12,3,5.0,5.0,4.83,1,0,0,Campo di Marte,7.767123287671233,1.0767123287671232,0.1616438356164383,1.0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,6,88,0
within_hour,1.0,0.99,1,1,entire_place,4,1.0,2.0,48.0,8,134,8,8,7,4.75,5.0,5.0,1,1,1,Centro Storico,3.410958904109589,0.2328767123287671,0.2,1.0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,3,27,0
within_hour,1.0,1.0,0,1,private_room,3,1.0,3.0,68.0,29,350,4,4,1,4.75,4.75,4.5,1,0,1,Centro Storico,8.797260273972602,1.0246575342465754,0.1753424657534246,1.0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,9,77,1
within_hour,1.0,1.0,0,1,entire_place,4,2.0,2.0,58.0,3,126,5,5,3,5.0,4.8,5.0,1,1,0,Isolotto Legnaia,1.1232876712328768,0.2136986301369863,0.2328767123287671,1.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,2,116,0
missing,,1.0,0,1,entire_place,4,2.0,2.0,30.0,0,0,19,19,0,5.0,4.95,5.0,1,0,0,Isolotto Legnaia,5.5917808219178085,1.0246575342465754,0.9808219178082191,1.0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,3,140,1
within_hour,0.98,0.99,0,1,entire_place,6,3.0,4.0,75.0,9,157,12,12,0,4.75,4.92,4.75,1,0,1,Centro Storico,7.832876712328767,1.0547945205479452,0.873972602739726,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,0,1
missing,,1.0,0,1,private_room,2,1.0,1.0,50.0,30,365,1,1,0,5.0,5.0,4.0,1,1,1,Centro Storico,1.147945205479452,1.0383561643835617,1.0383561643835617,1.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,8,65,0
within_hour,0.96,1.0,0,1,entire_place,4,2.0,2.0,74.0,16,36,1,1,0,2.0,5.0,3.0,1,0,1,Centro Storico,6.786301369863014,1.0438356164383562,1.0438356164383562,1.0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,2,103,0
within_hour,1.0,0.99,1,1,entire_place,6,2.0,6.0,84.0,19,343,1,1,0,5.0,5.0,5.0,0,0,1,Centro Storico,6.082191780821918,0.9616438356164384,0.9616438356164384,2.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2,139,0
within_hour,1.0,1.0,0,1,entire_place,4,1.0,2.0,67.0,1,245,6,6,1,5.0,5.0,5.0,1,1,0,Centro Storico,6.745205479452054,0.2246575342465753,0.2547945205479452,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,165,0
within_hour,1.0,1.0,0,1,entire_place,4,1.0,1.0,49.0,13,347,9,9,2,4.33,4.89,4.44,1,1,1,Centro Storico,5.008219178082192,0.978082191780822,0.2301369863013698,1.0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,8,134,0
missing,,0.5,0,1,private_room,3,1.0,2.0,25.0,0,0,4,4,0,4.75,4.25,4.75,0,0,0,Centro Storico,3.317808219178082,1.0328767123287672,1.021917808219178,1.0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,6,89,0
missing,,1.0,1,1,entire_place,4,2.0,2.0,60.0,0,0,1,1,0,5.0,5.0,5.0,0,1,0,Isolotto Legnaia,5.909589041095891,1.0054794520547945,1.0054794520547945,1.0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,4,144,0
within_hour,0.8,1.0,0,1,private_room,2,1.0,2.0,50.0,30,365,1,1,0,3.0,5.0,4.0,1,1,1,Centro Storico,1.2465753424657535,0.9232876712328768,0.9232876712328768,1.0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,6,30,1
within_hour,0.8,1.0,0,1,private_room,2,1.0,2.0,50.0,26,361,1,1,0,5.0,5.0,4.0,1,1,0,Centro Storico,1.2465753424657535,1.0246575342465754,1.0246575342465754,1.0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,4,46,1
within_hour,0.8,1.0,0,1,private_room,2,1.0,1.0,50.0,30,274,1,1,0,5.0,5.0,5.0,1,1,1,Centro Storico,1.2465753424657535,0.9232876712328768,0.9232876712328768,1.0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,4,16,0
within_hour,1.0,1.0,1,1,entire_place,5,1.0,3.0,72.0,25,360,36,36,4,4.86,4.83,4.64,1,0,0,Centro Storico,5.4,1.0657534246575342,0.1561643835616438,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,5,147,1
within_few_hours,1.0,0.87,0,1,private_room,1,1.0,0.0,13.0,27,350,1,1,0,5.0,4.0,5.0,0,0,0,Campo di Marte,5.3863013698630136,0.5397260273972603,0.5397260273972603,2.0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,8,36,0
within_few_hours,1.0,1.0,0,1,entire_place,4,2.0,3.0,80.0,22,345,2,2,0,5.0,5.0,5.0,0,1,0,Gavinana Galluzzo,2.2739726027397262,0.2520547945205479,0.8767123287671232,1.0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,2,152,0
missing,,1.0,0,0,entire_place,3,2.0,4.0,9.0,0,0,1,1,0,5.0,5.0,5.0,1,1,1,Isolotto Legnaia,1.095890410958904,1.0410958904109588,1.0410958904109588,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,147,0
within_hour,1.0,1.0,1,1,entire_place,3,1.0,2.0,61.0,0,315,15,15,0,4.93,4.87,4.73,0,0,0,Isolotto Legnaia,1.095890410958904,1.0,0.5835616438356165,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2,120,0
within_few_hours,1.0,1.0,0,1,entire_place,4,1.0,2.0,60.0,0,177,1,1,0,5.0,5.0,5.0,0,1,0,Gavinana Galluzzo,2.2739726027397262,0.9561643835616438,0.9561643835616438,1.0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,2,49,0
within_hour,1.0,1.0,1,1,entire_place,2,1.0,0.0,83.0,1,104,10,10,5,5.0,5.0,5.0,1,1,0,Centro Storico,1.0904109589041096,0.3095890410958904,0.136986301369863,1.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,3,111,0
within_hour,1.0,1.0,1,0,entire_place,4,1.0,2.0,70.0,18,122,9,9,0,5.0,4.56,4.67,0,1,1,Rifredi,1.0904109589041096,1.0273972602739727,0.2547945205479452,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,154,0
within_hour,1.0,1.0,0,1,private_room,2,1.0,1.0,23.0,0,0,26,26,0,4.54,4.65,4.58,1,1,1,Campo di Marte,1.5643835616438355,1.0602739726027397,0.8684931506849315,1.0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,7,90,0
missing,,,0,1,entire_place,6,2.0,3.0,72.0,6,330,4,4,0,4.0,4.75,4.25,1,1,1,Centro Storico,1.084931506849315,0.9726027397260274,0.3095890410958904,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,4,111,0
within_hour,0.97,1.0,0,1,entire_place,8,3.0,4.0,71.0,3,338,8,8,0,4.25,5.0,4.88,1,0,0,Centro Storico,4.942465753424657,1.0383561643835617,0.410958904109589,2.0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,7,149,0
missing,,1.0,0,1,entire_place,6,3.0,1.0,70.0,0,0,2,2,0,5.0,4.5,5.0,1,1,0,Isolotto Legnaia,1.106849315068493,1.0,0.96986301369863,2.0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,7,76,0
within_hour,1.0,1.0,0,1,private_room,2,1.0,1.0,36.0,26,205,5,5,0,5.0,5.0,4.6,1,0,0,Centro Storico,7.764383561643836,0.9671232876712328,1.0575342465753426,1.5,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,5,18,0
within_hour,1.0,1.0,1,1,entire_place,4,2.0,4.0,70.0,11,224,3,3,2,5.0,5.0,5.0,1,0,0,Gavinana Galluzzo,2.852054794520548,1.0328767123287672,0.1835616438356164,1.0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,6,150,0
within_hour,1.0,1.0,1,1,entire_place,4,2.0,2.0,99.0,0,205,13,13,0,4.85,4.77,4.69,1,0,0,Centro Storico,4.849315068493151,1.03013698630137,0.2630136986301369,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,156,0
missing,,1.0,0,0,private_room,2,1.0,1.0,30.0,0,67,2,2,0,5.0,5.0,5.0,1,0,0,Centro Storico,9.356164383561644,0.8958904109589041,0.8547945205479452,1.0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,5,52,0
within_hour,0.97,1.0,0,1,entire_place,5,2.0,3.0,61.0,18,266,1,1,0,4.0,5.0,4.0,1,0,0,Centro Storico,4.942465753424657,0.9972602739726028,0.9972602739726028,1.0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,6,151,0
within_hour,0.97,1.0,0,1,entire_place,4,1.0,2.0,62.0,0,193,1,1,0,5.0,5.0,5.0,1,0,0,Centro Storico,4.942465753424657,0.8876712328767123,0.8876712328767123,1.0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,6,149,0
within_hour,1.0,1.0,0,1,entire_place,4,1.0,2.0,74.0,6,146,13,13,5,4.62,4.54,4.31,1,0,0,Isolotto Legnaia,5.849315068493151,0.9232876712328768,0.1589041095890411,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,156,0
within_hour,0.96,1.0,0,1,entire_place,6,2.0,3.0,80.0,0,0,2,2,0,5.0,5.0,4.5,1,0,1,Centro Storico,6.786301369863014,0.9945205479452056,1.0191780821917809,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,135,1
within_hour,1.0,1.0,1,1,entire_place,4,1.0,1.0,69.0,2,302,1,1,0,5.0,4.0,4.0,1,0,1,Isolotto Legnaia,5.449315068493151,0.8082191780821918,0.8082191780821918,1.0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,4,54,0
missing,,1.0,0,0,entire_place,6,3.0,3.0,80.0,0,0,1,1,0,5.0,5.0,5.0,1,1,1,Rifredi,1.0547945205479452,1.0191780821917809,1.0191780821917809,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,66,1
within_day,0.75,0.97,0,1,private_room,2,1.0,1.0,81.0,30,363,1,1,0,5.0,5.0,5.0,1,0,0,Centro Storico,1.0657534246575342,0.9835616438356164,0.9835616438356164,1.5,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,2,131,0
within_hour,0.97,1.0,0,1,entire_place,5,2.0,3.0,80.0,21,353,6,6,1,4.67,5.0,5.0,1,0,0,Centro Storico,4.942465753424657,0.2054794520547945,0.3945205479452054,1.0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,6,148,0
within_hour,1.0,1.0,0,1,entire_place,4,1.0,2.0,66.0,0,131,1,1,0,5.0,5.0,5.0,1,0,0,Centro Storico,5.446575342465754,0.8986301369863013,0.8986301369863013,1.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,4,141,0
within_hour,1.0,1.0,1,1,entire_place,2,1.0,1.0,49.0,0,210,2,2,0,5.0,5.0,5.0,1,0,1,Isolotto Legnaia,5.449315068493151,0.8575342465753425,0.7890410958904109,1.0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,4,56,0
within_few_hours,0.9,1.0,1,1,entire_place,6,3.0,3.0,110.0,30,363,1,1,0,5.0,5.0,5.0,0,0,1,Gavinana Galluzzo,9.197260273972605,1.021917808219178,1.021917808219178,2.0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,7,68,0
within_few_hours,1.0,1.0,0,1,entire_place,4,1.0,2.0,70.0,17,153,1,1,0,5.0,5.0,4.0,0,1,1,Gavinana Galluzzo,2.2739726027397262,0.4657534246575342,0.4657534246575342,1.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,2,55,0
within_hour,1.0,0.92,0,1,entire_place,3,2.0,2.0,70.0,5,76,9,9,5,5.0,4.89,4.89,0,1,0,Centro Storico,3.816438356164384,0.9342465753424658,0.1643835616438356,1.5,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,5,87,0
within_hour,0.97,1.0,0,1,entire_place,4,1.0,2.0,74.0,0,285,2,2,0,3.5,3.5,3.0,1,0,0,Centro Storico,4.942465753424657,0.9232876712328768,0.8821917808219178,1.0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,5,145,0
missing,,1.0,0,1,entire_place,2,1.0,2.0,70.0,30,365,1,1,0,5.0,5.0,5.0,0,1,0,Centro Storico,6.257534246575342,1.0191780821917809,1.0191780821917809,1.0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,47,0
within_hour,0.97,1.0,0,1,entire_place,4,1.0,3.0,50.0,2,317,8,8,1,4.13,5.0,4.0,1,0,0,Centro Storico,4.942465753424657,0.8712328767123287,0.3287671232876712,1.0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,5,144,0
within_hour,1.0,1.0,1,1,private_room,2,1.0,2.0,95.0,28,360,10,10,0,5.0,4.8,4.9,1,1,1,Rifredi,1.0328767123287672,0.9808219178082191,0.2876712328767123,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,10,156,0
missing,,1.0,0,1,private_room,2,1.0,1.0,90.0,28,352,1,1,0,5.0,5.0,5.0,0,1,0,Centro Storico,2.8493150684931505,1.0136986301369864,1.0136986301369864,1.0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,92,0
within_hour,0.97,1.0,0,1,entire_place,4,1.0,4.0,61.0,1,303,8,8,5,5.0,5.0,4.88,1,1,0,Centro Storico,1.0273972602739727,0.2328767123287671,0.1424657534246575,1.5,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,2,122,0
within_few_hours,0.97,0.93,0,1,entire_place,2,2.0,1.0,80.0,9,158,2,2,0,4.5,5.0,5.0,0,0,1,Centro Storico,7.517808219178082,0.9863013698630136,0.9452054794520548,1.0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,3,77,0
missing,,1.0,0,0,entire_place,2,1.0,1.0,50.0,28,363,1,1,0,5.0,5.0,5.0,1,1,1,Centro Storico,3.405479452054794,0.9726027397260274,0.9726027397260274,1.0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,51,0
within_hour,1.0,1.0,1,1,entire_place,4,1.0,2.0,100.0,10,299,31,31,5,4.81,4.84,4.81,1,1,0,Centro Storico,1.6712328767123288,0.9863013698630136,0.1726027397260274,1.0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,9,121,0
within_hour,1.0,0.72,0,1,private_room,1,1.0,0.0,11.0,1,297,1,1,0,3.0,5.0,5.0,0,0,1,Rifredi,6.394520547945206,0.9123287671232876,0.9123287671232876,2.5,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,5,54,1
within_hour,1.0,0.72,0,1,private_room,1,1.0,0.0,15.0,27,347,1,1,0,5.0,5.0,5.0,0,0,0,Rifredi,6.394520547945206,0.9123287671232876,0.9123287671232876,3.0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,4,65,1
within_few_hours,0.93,1.0,0,1,entire_place,4,1.0,1.0,45.0,0,315,1,1,0,5.0,5.0,5.0,1,0,0,Rifredi,5.602739726027397,0.8657534246575342,0.8657534246575342,1.0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,3,81,0
within_hour,1.0,1.0,0,1,entire_place,6,2.0,2.0,80.0,8,303,3,3,0,4.67,5.0,5.0,1,1,1,Centro Storico,2.5342465753424657,0.9808219178082191,0.2273972602739726,1.0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,9,75,1
within_hour,0.97,1.0,0,1,entire_place,4,1.0,2.0,67.0,6,327,18,18,2,4.89,4.94,4.83,1,0,0,Centro Storico,4.942465753424657,0.9068493150684932,0.1726027397260274,1.0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,5,148,0
within_hour,1.0,1.0,1,0,entire_place,5,2.0,2.0,55.0,6,132,7,7,2,4.86,5.0,5.0,1,1,0,Centro Storico,2.068493150684932,0.9726027397260274,0.9041095890410958,1.0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,2,73,0
missing,,,1,1,private_room,3,1.0,2.0,74.0,28,108,2,2,0,4.5,5.0,5.0,1,1,1,Centro Storico,1.0246575342465754,0.8493150684931506,0.2328767123287671,1.0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,5,51,0
within_hour,1.0,1.0,0,1,private_room,2,1.0,0.0,35.0,22,212,2,2,1,5.0,5.0,4.5,1,0,0,Centro Storico,7.764383561643836,0.9561643835616438,0.1726027397260274,1.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,6,30,0
within_hour,1.0,1.0,0,1,entire_place,3,1.0,2.0,69.0,16,166,10,10,1,4.6,4.8,4.7,1,0,0,Campo di Marte,1.8164383561643835,0.7452054794520548,0.6,1.0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,7,135,0
within_hour,1.0,1.0,0,1,entire_place,2,1.0,0.0,31.0,17,167,13,13,2,4.46,4.31,4.23,1,0,0,Campo di Marte,1.8164383561643835,0.9506849315068492,0.2904109589041095,1.0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,6,124,1
within_hour,1.0,0.98,0,1,entire_place,4,2.0,2.0,37.0,9,332,11,11,6,4.36,4.09,4.36,1,0,1,Rifredi,6.082191780821918,0.9863013698630136,0.1534246575342465,1.0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,4,48,0
within_hour,1.0,1.0,0,1,entire_place,6,2.0,3.0,132.0,1,244,21,21,5,4.86,4.86,4.67,1,0,1,Centro Storico,6.076712328767123,0.8301369863013699,0.2246575342465753,1.5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,164,0
missing,,1.0,0,1,entire_place,4,1.0,2.0,75.0,0,72,3,3,0,5.0,5.0,5.0,1,0,1,Centro Storico,9.490410958904109,0.9643835616438357,0.9452054794520548,1.0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,5,75,0
within_hour,1.0,0.75,0,1,entire_place,6,2.0,3.0,80.0,29,361,3,3,0,5.0,5.0,4.33,0,1,1,Isolotto Legnaia,4.241095890410959,0.9068493150684932,0.7095890410958904,1.0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,2,65,0
within_hour,0.9,1.0,1,1,entire_place,6,2.0,3.0,55.0,29,267,5,5,0,4.2,5.0,5.0,1,0,0,Centro Storico,8.224657534246575,0.8273972602739726,0.2904109589041095,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,8,36,1
within_hour,1.0,1.0,0,1,entire_place,4,1.0,2.0,71.0,12,326,3,3,2,4.33,5.0,5.0,1,1,1,Centro Storico,0.9972602739726028,0.1890410958904109,0.1945205479452054,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,62,0
missing,,,0,1,entire_place,3,1.0,2.0,45.0,5,323,5,5,0,5.0,5.0,4.8,0,1,1,Campo di Marte,5.802739726027397,0.410958904109589,0.2328767123287671,1.0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,4,78,0
within_day,0.75,0.97,0,1,private_room,1,1.0,1.0,61.0,29,364,18,18,0,4.83,4.83,4.72,1,0,0,Centro Storico,1.0657534246575342,0.9616438356164384,0.9342465753424658,1.5,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,2,128,0
within_hour,1.0,1.0,0,0,private_room,2,1.0,1.0,46.0,12,273,1,1,0,5.0,5.0,5.0,1,1,1,Campo di Marte,2.4547945205479453,0.2931506849315068,0.2931506849315068,1.0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,4,63,0
within_hour,1.0,1.0,0,1,entire_place,4,1.0,2.0,53.0,2,337,4,4,0,3.75,5.0,4.5,1,1,1,Centro Storico,5.008219178082192,0.9205479452054794,0.6958904109589041,1.0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,7,66,0
within_hour,1.0,0.75,0,0,entire_place,5,2.0,5.0,40.0,21,171,2,2,0,4.5,4.5,5.0,1,1,1,Isolotto Legnaia,1.6082191780821915,0.915068493150685,0.8849315068493151,1.0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,5,138,1
within_hour,1.0,1.0,0,1,private_room,1,1.0,1.0,90.0,28,88,4,4,0,5.0,5.0,5.0,0,1,1,Rifredi,0.9863013698630136,0.9232876712328768,0.863013698630137,1.0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,7,104,0
within_day,1.0,1.0,0,1,entire_place,5,2.0,4.0,130.0,23,41,1,1,1,5.0,5.0,5.0,0,1,0,Centro Storico,3.4712328767123286,0.1835616438356164,0.1835616438356164,1.0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,4,22,0
within_hour,1.0,1.0,0,1,private_room,2,1.0,1.0,31.0,18,71,47,47,8,4.57,4.74,4.66,1,0,1,Rifredi,7.745205479452054,0.947945205479452,0.1753424657534246,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,38,0
within_hour,1.0,0.93,1,1,entire_place,4,2.0,3.0,100.0,7,340,4,4,0,5.0,5.0,4.75,1,0,0,Centro Storico,0.978082191780822,0.9424657534246575,0.7726027397260274,1.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,5,79,0
within_hour,1.0,1.0,0,1,entire_place,8,2.0,3.0,123.0,18,245,2,2,0,5.0,5.0,4.5,1,0,1,Campo di Marte,8.139726027397261,0.9178082191780822,0.8657534246575342,2.0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,5,55,0
within_hour,0.97,1.0,0,1,entire_place,4,1.0,2.0,44.0,21,55,1,1,0,5.0,5.0,4.0,1,0,0,Centro Storico,4.942465753424657,0.2520547945205479,0.2520547945205479,1.0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,5,144,0
missing,,1.0,1,1,entire_place,5,1.0,4.0,69.0,0,0,12,12,0,4.92,5.0,5.0,1,0,0,Centro Storico,4.515068493150685,0.9452054794520548,0.6575342465753424,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,151,0
missing,,1.0,1,1,private_room,4,2.0,2.0,49.0,0,0,1,1,0,5.0,5.0,5.0,0,0,0,Centro Storico,4.515068493150685,0.8273972602739726,0.8273972602739726,1.0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7,56,1
within_day,0.5,1.0,0,1,entire_place,2,1.0,1.0,55.0,1,41,2,2,0,4.5,5.0,4.5,1,0,1,Centro Storico,10.495890410958904,0.9041095890410958,0.9342465753424658,1.0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,6,16,0
within_hour,1.0,0.99,1,1,entire_place,2,1.0,1.0,53.0,5,290,12,12,5,4.92,5.0,4.75,1,0,0,Centro Storico,7.605479452054794,0.9315068493150684,0.2465753424657534,1.0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,5,131,0
within_hour,1.0,1.0,0,1,entire_place,3,1.0,2.0,48.0,0,285,1,1,0,5.0,5.0,5.0,0,0,0,Centro Storico,9.438356164383562,0.9041095890410958,0.9041095890410958,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,9,161,1
within_hour,0.97,1.0,0,1,entire_place,4,1.0,2.0,59.0,24,124,2,2,0,5.0,5.0,5.0,1,0,0,Centro Storico,4.942465753424657,0.863013698630137,0.2931506849315068,1.0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,6,143,0
missing,,1.0,0,0,entire_place,6,2.0,3.0,133.0,17,134,1,1,0,5.0,5.0,5.0,1,1,0,Centro Storico,0.958904109589041,0.8821917808219178,0.8821917808219178,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,86,0
within_hour,1.0,1.0,1,1,entire_place,5,3.0,3.0,70.0,1,97,13,13,2,5.0,4.85,5.0,1,0,0,Campo di Marte,2.9945205479452053,0.936986301369863,0.1917808219178082,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,5,152,0
within_hour,0.97,0.98,1,1,entire_place,6,2.0,4.0,125.0,16,343,5,5,1,4.4,4.8,4.6,1,0,1,Centro Storico,5.06027397260274,0.8465753424657534,0.8684931506849315,2.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8,68,1
