iter	Passed	Remaining
1643	39230	8495
1644	39246	8469
1645	39265	8444
1646	39291	8421
1647	39313	8397
1648	39326	8370
1649	39340	8344
1650	39360	8320
1651	39384	8296
1652	39407	8272
1653	39421	8246
1654	39442	8222
1655	39461	8197
1656	39489	8174
1657	39513	8150
1658	39531	8125
1659	39549	8100
1660	39564	8074
1661	39591	8051
1662	39607	8026
1663	39642	8004
1664	39658	7979
1665	39681	7955
1666	39695	7929
1667	39720	7905
1668	39739	7881
1669	39810	7866
1670	39910	7857
1671	39971	7841
1672	40039	7825
1673	40082	7805
1674	40134	7787
1675	40175	7766
1676	40200	7742
1677	40244	7722
1678	40300	7704
1679	40320	7680
1680	40360	7659
1681	40398	7637
1682	40453	7619
1683	40508	7601
1684	40557	7582
1685	40633	7567
1686	40665	7544
1687	40717	7525
1688	40753	7504
1689	40785	7481
1690	40807	7456
1691	40823	7431
1692	40840	7405
1693	40869	7382
1694	40885	7357
1695	40902	7331
1696	40920	7306
1697	40949	7283
1698	40969	7258
1699	40991	7233
1700	41009	7208
1701	41040	7185
1702	41066	7161
1703	41090	7137
1704	41111	7113
1705	41128	7087
1706	41147	7062
1707	41169	7038
1708	41189	7013
1709	41206	6988
1710	41221	6962
1711	41239	6937
1712	41262	6913
1713	41280	6888
1714	41298	6863
1715	41320	6838
1716	41340	6813
1717	41364	6789
1718	41390	6765
1719	41408	6740
1720	41424	6715
1721	41444	6690
1722	41458	6665
1723	41476	6640
1724	41499	6615
1725	41516	6590
1726	41539	6566
1727	41562	6542
1728	41584	6517
1729	41605	6493
1730	41624	6468
1731	41639	6443
1732	41654	6417
1733	41678	6393
1734	41691	6367
1735	41706	6342
1736	41720	6316
1737	41735	6291
1738	41764	6268
1739	41779	6242
1740	41798	6218
1741	41815	6193
1742	41833	6168
1743	41845	6142
1744	41863	6117
1745	41882	6092
1746	41903	6068
1747	41916	6042
1748	41929	6017
1749	41949	5992
1750	41965	5967
1751	41983	5942
1752	41999	5917
1753	42016	5892
1754	42036	5868
1755	42053	5843
1756	42070	5818
1757	42087	5793
1758	42113	5770
1759	42135	5745
1760	42157	5721
1761	42175	5696
1762	42193	5672
1763	42206	5646
1764	42227	5622
1765	42243	5597
1766	42260	5572
1767	42279	5547
1768	42297	5523
1769	42315	5498
1770	42331	5473
1771	42348	5448
1772	42381	5426
1773	42404	5402
1774	42426	5377
1775	42441	5353
1776	42465	5329
1777	42479	5303
1778	42499	5279
1779	42513	5254
1780	42538	5230
1781	42565	5207
1782	42584	5182
1783	42603	5158
1784	42623	5133
1785	42636	5108
1786	42655	5084
1787	42676	5060
1788	42695	5035
1789	42717	5011
1790	42740	4987
1791	42756	4962
1792	42772	4938
1793	42792	4913
1794	42808	4888
1795	42823	4864
1796	42843	4839
1797	42856	4814
1798	42875	4790
1799	42895	4766
1800	42913	4741
1801	42942	4718
1802	42968	4694
1803	42991	4670
1804	43009	4646
1805	43027	4622
1806	43041	4597
1807	43062	4573
1808	43078	4548
1809	43099	4524
1810	43114	4499
1811	43132	4475
1812	43150	4450
1813	43164	4425
1814	43186	4401
1815	43208	4377
1816	43225	4353
1817	43251	4329
1818	43266	4305
1819	43288	4281
1820	43312	4257
1821	43332	4233
1822	43363	4210
1823	43380	4185
1824	43397	4161
1825	43416	4137
1826	43432	4112
1827	43450	4088
1828	43469	4064
1829	43489	4040
1830	43507	4015
1831	43521	3991
1832	43536	3966
1833	43554	3942
1834	43574	3918
1835	43590	3893
1836	43611	3869
1837	43626	3845
1838	43650	3821
1839	43671	3797
1840	43703	3774
1841	43736	3751
1842	43753	3727
1843	43769	3702
1844	43791	3678
1845	43809	3654
1846	43826	3630
1847	43840	3605
1848	43864	3582
1849	43879	3557
1850	43893	3533
1851	43910	3509
1852	43929	3484
1853	43944	3460
1854	43961	3436
1855	43977	3412
1856	43993	3387
1857	44014	3363
1858	44044	3340
1859	44059	3316
1860	44074	3292
1861	44093	3267
1862	44113	3243
1863	44140	3220
1864	44159	3196
1865	44172	3172
1866	44188	3147
1867	44210	3124
1868	44229	3100
1869	44245	3075
1870	44260	3051
1871	44274	3027
1872	44286	3002
1873	44307	2979
1874	44331	2955
1875	44353	2931
1876	44368	2907
1877	44387	2883
1878	44400	2859
1879	44412	2834
1880	44429	2810
1881	44444	2786
1882	44460	2762
1883	44474	2738
1884	44489	2714
1885	44502	2689
1886	44521	2666
1887	44537	2642
1888	44554	2618
1889	44574	2594
1890	44589	2570
1891	44608	2546
1892	44634	2522
1893	44652	2499
1894	44667	2474
1895	44681	2450
1896	44700	2427
1897	44715	2403
1898	44728	2378
1899	44750	2355
1900	44766	2331
1901	44789	2307
1902	44808	2283
1903	44822	2259
1904	44846	2236
1905	44863	2212
1906	44880	2188
1907	44907	2165
1908	44924	2141
1909	44944	2117
1910	44958	2093
1911	44975	2069
1912	44996	2046
1913	45012	2022
1914	45029	1998
1915	45053	1975
1916	45076	1951
1917	45090	1927
1918	45114	1904
1919	45132	1880
1920	45149	1856
1921	45167	1833
1922	45184	1809
1923	45204	1785
1924	45233	1762
1925	45250	1738
1926	45270	1714
1927	45291	1691
1928	45313	1667
1929	45340	1644
1930	45358	1620
1931	45374	1597
1932	45395	1573
1933	45413	1549
1934	45432	1526
1935	45447	1502
1936	45467	1478
1937	45482	1455
1938	45502	1431
1939	45518	1407
1940	45535	1384
1941	45551	1360
1942	45564	1336
1943	45581	1313
1944	45597	1289
1945	45613	1265
1946	45636	1242
1947	45658	1218
1948	45676	1195
1949	45703	1171
1950	45724	1148
1951	45750	1125
1952	45766	1101
1953	45783	1077
1954	45801	1054
1955	45820	1030
1956	45844	1007
1957	45858	983
1958	45875	960
1959	45890	936
1960	45908	913
1961	45925	889
1962	45946	866
1963	45968	842
1964	45982	819
1965	46001	795
1966	46019	772
1967	46031	748
1968	46049	725
1969	46061	701
1970	46077	677
1971	46100	654
1972	46117	631
1973	46138	607
1974	46157	584
1975	46173	560
1976	46188	537
1977	46201	513
1978	46221	490
1979	46240	467
1980	46262	443
1981	46281	420
1982	46295	396
1983	46317	373
1984	46333	350
1985	46348	326
1986	46365	303
1987	46382	279
1988	46396	256
1989	46416	233
1990	46433	209
1991	46452	186
1992	46479	163
1993	46492	139
1994	46509	116
1995	46535	93
1996	46553	69
1997	46571	46
1998	46587	23
1999	46602	0
